id,basename,title,topic_id,topic,scenario,team,staff_count,launched,actual_difficulty,resolved,mentions_price,price_only_at_end,body_characters,date,status,body_sha256
JEV-0090,jev-demo-0090,Movable Typeの承認フローの取り組みのメモ — しおり運用室 [JEV-0090],T02,Movable Typeの承認フロー,S08,しおり運用室,25,1,1,1,0,0,573,2025-05-23 07:00:00,Draft,80cef26a4903c16ac07459c01df530a05e45f848a349e6b828ce743ace557669
JEV-0091,jev-demo-0091,Movable Typeの承認フローの運用ノート — あさぎ情報室 [JEV-0091],T02,Movable Typeの承認フロー,S09,あさぎ情報室,4,1,1,0,0,0,507,2026-03-23 02:00:00,Draft,341254066480fc7619086df4084bbb5a2d0dbe987a9df91f54dfd347bc9e0feb
JEV-0092,jev-demo-0092,Movable Typeの承認フローの担当者の記録 — つむぎ広報室 [JEV-0092],T02,Movable Typeの承認フロー,S09,つむぎ広報室,7,1,1,0,0,0,515,2024-06-06 13:00:00,Draft,3ea642900626930cc668a01dcefea89a655cd5d0511f81b27be7d8cb9abbcbf6
JEV-0093,jev-demo-0093,Movable Typeの承認フローの作業日誌 — こもれび制作室 [JEV-0093],T02,Movable Typeの承認フロー,S09,こもれび制作室,12,1,1,0,0,0,516,2025-04-06 08:00:00,Draft,2af536b7ddb71ebdc62c007c92a15d8f64fb4628f2ee65b4b2e3d424a24585d1
JEV-0094,jev-demo-0094,Movable Typeの承認フローの現場からの報告 — みなと企画室 [JEV-0094],T02,Movable Typeの承認フロー,S09,みなと企画室,18,1,1,0,0,0,520,2026-02-04 03:00:00,Draft,f923c5e4d5c69dfab9a21f2c8cbef4de14a66ad0764d115d2f141625f9ef8d09
JEV-0095,jev-demo-0095,Movable Typeの承認フローの取り組みのメモ — しおり運用室 [JEV-0095],T02,Movable Typeの承認フロー,S09,しおり運用室,25,1,1,0,0,0,525,2024-04-20 14:00:00,Draft,12b0b394f8cf9feace4149e5ccf06cdc67163ccffbe4f515ea83f8cb2663ee66
JEV-0096,jev-demo-0096,Movable Typeの承認フローの運用ノート — あさぎ情報室 [JEV-0096],T02,Movable Typeの承認フロー,S10,あさぎ情報室,4,1,0,0,0,0,513,2025-02-18 09:00:00,Draft,e30f5f2188b091045a86153ad8cdb935640c4c95a07544b7eb16e72a41c21ede
JEV-0097,jev-demo-0097,Movable Typeの承認フローの担当者の記録 — つむぎ広報室 [JEV-0097],T02,Movable Typeの承認フロー,S10,つむぎ広報室,7,1,0,0,0,0,521,2025-12-19 04:00:00,Draft,19aed19f9f14bb0f72575a0957b3fa11d5c61a3a98a428901377d42f3dc3ec66
JEV-0098,jev-demo-0098,Movable Typeの承認フローの作業日誌 — こもれび制作室 [JEV-0098],T02,Movable Typeの承認フロー,S10,こもれび制作室,12,1,0,0,0,0,522,2024-03-04 15:00:00,Draft,4d1734de5bde181ae20dc2990d2916ac4d52c5e9367cf72214f6e60ac92078fc
JEV-0099,jev-demo-0099,Movable Typeの承認フローの現場からの報告 — みなと企画室 [JEV-0099],T02,Movable Typeの承認フロー,S10,みなと企画室,18,1,0,0,0,0,526,2025-01-02 10:00:00,Draft,b0eddf83d1d8ae664f170ada92e90947337c3026a5fec7ca7aa63cd560ceb639
JEV-0100,jev-demo-0100,Movable Typeの承認フローの取り組みのメモ — しおり運用室 [JEV-0100],T02,Movable Typeの承認フロー,S10,しおり運用室,25,1,0,0,0,0,531,2025-11-02 05:00:00,Draft,c06ed825bac679c84a50ed7b84a66d91a90307e3f1c2c3d3183bbb3f281829f0
JEV-0101,jev-demo-0101,災害時の情報発信サイトの運用ノート — あさぎ情報室 [JEV-0101],T03,災害時の情報発信サイト,S01,あさぎ情報室,4,1,1,1,1,0,584,2024-01-17 16:00:00,Draft,a4859d075fd696758141b692d18e09f74649bd38046c10fac10740b1a058a34d
JEV-0102,jev-demo-0102,災害時の情報発信サイトの担当者の記録 — つむぎ広報室 [JEV-0102],T03,災害時の情報発信サイト,S01,つむぎ広報室,7,1,1,1,1,0,592,2024-11-16 11:00:00,Draft,9426406538d651413b33a879690f3f3801a89c5b522e517773ba8f4049eeed1c
JEV-0103,jev-demo-0103,災害時の情報発信サイトの作業日誌 — こもれび制作室 [JEV-0103],T03,災害時の情報発信サイト,S01,こもれび制作室,12,1,1,1,1,0,593,2025-09-16 06:00:00,Draft,aa34211cdd379d7809151438adb2ef43983660a7a18ec109dfd5f992dd326f0d
JEV-0104,jev-demo-0104,災害時の情報発信サイトの現場からの報告 — みなと企画室 [JEV-0104],T03,災害時の情報発信サイト,S01,みなと企画室,18,1,1,1,1,0,598,2026-07-17 01:00:00,Draft,d75b72e2dc7e1e0b38d7b284e029b90a22f17a6776e4e3abf8f6f46c2f609a87
JEV-0105,jev-demo-0105,災害時の情報発信サイトの取り組みのメモ — しおり運用室 [JEV-0105],T03,災害時の情報発信サイト,S01,しおり運用室,25,1,1,1,1,0,603,2024-09-30 12:00:00,Draft,c985a8fec0a66fccba0f1ad3c4c4b2c48543e9a4c73beefa063019280cf7871a
JEV-0106,jev-demo-0106,災害時の情報発信サイトの運用ノート — あさぎ情報室 [JEV-0106],T03,災害時の情報発信サイト,S02,あさぎ情報室,4,1,1,1,0,0,526,2025-07-31 07:00:00,Draft,2edc93e0a63d586d5c3d6491e1f164aeaea661c92b486c8c1a1484d92421054e
JEV-0107,jev-demo-0107,災害時の情報発信サイトの担当者の記録 — つむぎ広報室 [JEV-0107],T03,災害時の情報発信サイト,S02,つむぎ広報室,7,1,1,1,0,0,534,2026-05-31 02:00:00,Draft,1d6afb9196202d430fb6adb217abeabf6be90d1fe1ff99896188efad145cc260
JEV-0108,jev-demo-0108,災害時の情報発信サイトの作業日誌 — こもれび制作室 [JEV-0108],T03,災害時の情報発信サイト,S02,こもれび制作室,12,1,1,1,0,0,535,2024-08-14 13:00:00,Draft,fd5148ea84650255e56333bc4bbece8895a13aa6d2e44662a25d7865550e0f21
JEV-0109,jev-demo-0109,災害時の情報発信サイトの現場からの報告 — みなと企画室 [JEV-0109],T03,災害時の情報発信サイト,S02,みなと企画室,18,1,1,1,0,0,539,2025-06-14 08:00:00,Draft,99001f88d3045ad6b2a54f1d98aba8b291a69d8a1af33efbaba47462f4d0063e
JEV-0110,jev-demo-0110,災害時の情報発信サイトの取り組みのメモ — しおり運用室 [JEV-0110],T03,災害時の情報発信サイト,S02,しおり運用室,25,1,1,1,0,0,544,2026-04-14 03:00:00,Draft,726360dd04fb6f7332309f3e3dd0fcb328d7de4f8cb42c444b3e8b8bfa96ed73
JEV-0111,jev-demo-0111,災害時の情報発信サイトの運用ノート — あさぎ情報室 [JEV-0111],T03,災害時の情報発信サイト,S03,あさぎ情報室,4,1,0,0,0,0,430,2024-06-28 14:00:00,Draft,73ed108a63d3885f17465e507bf4a4b59b8adfe2332baba823d99ff182f64613
JEV-0112,jev-demo-0112,災害時の情報発信サイトの担当者の記録 — つむぎ広報室 [JEV-0112],T03,災害時の情報発信サイト,S03,つむぎ広報室,7,1,0,0,0,0,438,2025-04-28 09:00:00,Draft,bac5dd5f0bc1d6cddd6805530dd988bba1022408826af63956a749a8d00ae628
JEV-0113,jev-demo-0113,災害時の情報発信サイトの作業日誌 — こもれび制作室 [JEV-0113],T03,災害時の情報発信サイト,S03,こもれび制作室,12,1,0,0,0,0,439,2026-02-26 04:00:00,Draft,6d1fab99fe1d7931b586831e02909e0b59baa2bf1856265b91feeb67cd80360f
JEV-0114,jev-demo-0114,災害時の情報発信サイトの現場からの報告 — みなと企画室 [JEV-0114],T03,災害時の情報発信サイト,S03,みなと企画室,18,1,0,0,0,0,443,2024-05-12 15:00:00,Draft,91b5ca1e42e60b0ad37ad0d649339165d984d887ada9eb2605ac7bab1c06bef5
JEV-0115,jev-demo-0115,災害時の情報発信サイトの取り組みのメモ — しおり運用室 [JEV-0115],T03,災害時の情報発信サイト,S03,しおり運用室,25,1,0,0,0,0,448,2025-03-12 10:00:00,Draft,9c4994009d0a9d8a82b824788625d936169394aa3053aded8d978f0a58f22e54
JEV-0116,jev-demo-0116,災害時の情報発信サイトの運用ノート — あさぎ情報室 [JEV-0116],T03,災害時の情報発信サイト,S04,あさぎ情報室,4,0,0,0,0,0,531,2026-01-10 05:00:00,Draft,2f3943cbfee66f103e4f975d93e5c833f99c01696d858b644c15d1fd5bbf0d0a
JEV-0117,jev-demo-0117,災害時の情報発信サイトの担当者の記録 — つむぎ広報室 [JEV-0117],T03,災害時の情報発信サイト,S04,つむぎ広報室,7,0,0,0,0,0,539,2024-03-26 16:00:00,Draft,0f4016aaad49af2f1580ba8a7f5390d179b1dd0bf68e4e8acd02e0f9bd5d8259
JEV-0118,jev-demo-0118,災害時の情報発信サイトの作業日誌 — こもれび制作室 [JEV-0118],T03,災害時の情報発信サイト,S04,こもれび制作室,12,0,0,0,0,0,540,2025-01-24 11:00:00,Draft,308c00274b8029923b84d5a6bc803005d5c739adb73773bc68bbf41cbb5d7225
JEV-0119,jev-demo-0119,災害時の情報発信サイトの現場からの報告 — みなと企画室 [JEV-0119],T03,災害時の情報発信サイト,S04,みなと企画室,18,0,0,0,0,0,544,2025-11-24 06:00:00,Draft,7614c0b7c3532ea81a426e96dbdd43cfc00f21d067c20258fadf481afd62bb6b
JEV-0120,jev-demo-0120,災害時の情報発信サイトの取り組みのメモ — しおり運用室 [JEV-0120],T03,災害時の情報発信サイト,S04,しおり運用室,25,0,0,0,0,0,549,2024-02-08 17:00:00,Draft,841bb4d222d9ac6245fae543824cb300f9954f9f864145658bf817f1069c95ab
JEV-0121,jev-demo-0121,災害時の情報発信サイトの運用ノート — あさぎ情報室 [JEV-0121],T03,災害時の情報発信サイト,S05,あさぎ情報室,4,0,0,0,1,0,507,2024-12-08 12:00:00,Draft,cd505d79b68d284e9ace15e22cac0f67a7cc15be9c560093ac4fe8099d2844e9
JEV-0122,jev-demo-0122,災害時の情報発信サイトの担当者の記録 — つむぎ広報室 [JEV-0122],T03,災害時の情報発信サイト,S05,つむぎ広報室,7,0,0,0,1,0,517,2025-10-08 07:00:00,Draft,ca808593d606f20ebd019eb05af6116036f81fc63d7b7ac66bc6cc61b64a62f5
JEV-0123,jev-demo-0123,災害時の情報発信サイトの作業日誌 — こもれび制作室 [JEV-0123],T03,災害時の情報発信サイト,S05,こもれび制作室,12,0,0,0,1,0,519,2026-08-08 02:00:00,Draft,9fb62a46665d49511c91a6f8697627145bead54e4ae8a830671cfcf60a0a3445
JEV-0124,jev-demo-0124,災害時の情報発信サイトの現場からの報告 — みなと企画室 [JEV-0124],T03,災害時の情報発信サイト,S05,みなと企画室,18,0,0,0,1,0,523,2024-10-22 13:00:00,Draft,958838de17521753ff0fdf0dc5712c1be8cdaacba8d34eca75796b1517c99bd3
JEV-0125,jev-demo-0125,災害時の情報発信サイトの取り組みのメモ — しおり運用室 [JEV-0125],T03,災害時の情報発信サイト,S05,しおり運用室,25,0,0,0,1,0,530,2025-08-22 08:00:00,Draft,b08e550a20eb13267b2f4f1f9428e6e01e61ebdc89a499e8b0cd90b5d8a8d5ce
JEV-0126,jev-demo-0126,災害時の情報発信サイトの運用ノート — あさぎ情報室 [JEV-0126],T03,災害時の情報発信サイト,S06,あさぎ情報室,4,1,0,0,1,0,488,2026-06-22 03:00:00,Draft,d9c363aa811c2424716748018505449b38d9742d38d7b734c2ab78c4d75b0265
JEV-0127,jev-demo-0127,災害時の情報発信サイトの担当者の記録 — つむぎ広報室 [JEV-0127],T03,災害時の情報発信サイト,S06,つむぎ広報室,7,1,0,0,1,0,496,2024-09-05 14:00:00,Draft,7756c158acfdd6bcb59cd89cd48bcc14740e40ac86c841c01ea722db7b27e798
JEV-0128,jev-demo-0128,災害時の情報発信サイトの作業日誌 — こもれび制作室 [JEV-0128],T03,災害時の情報発信サイト,S06,こもれび制作室,12,1,0,0,1,0,497,2025-07-06 09:00:00,Draft,cde3f5b5cbf6e57f7bb4c5380e7d735426f2cc7dd56cdbd229cd9c9260e18b83
JEV-0129,jev-demo-0129,災害時の情報発信サイトの現場からの報告 — みなと企画室 [JEV-0129],T03,災害時の情報発信サイト,S06,みなと企画室,18,1,0,0,1,0,502,2026-05-06 04:00:00,Draft,e81b073c57b2023c2daffb3c85051873cff7bde1dc0c3e48093668855e10a49a
JEV-0130,jev-demo-0130,災害時の情報発信サイトの取り組みのメモ — しおり運用室 [JEV-0130],T03,災害時の情報発信サイト,S06,しおり運用室,25,1,0,0,1,0,507,2024-07-20 15:00:00,Draft,44177d93679822d89bb325025126eafa749146765c971de8c3bbbf38f0520240
JEV-0131,jev-demo-0131,災害時の情報発信サイトの運用ノート — あさぎ情報室 [JEV-0131],T03,災害時の情報発信サイト,S07,あさぎ情報室,4,1,0,0,1,1,488,2025-05-20 10:00:00,Draft,7b6ec5fdef87365e9e0d45b8e721fd9e3b057d08be476389dfbc4c21c3719a47
JEV-0132,jev-demo-0132,災害時の情報発信サイトの担当者の記録 — つむぎ広報室 [JEV-0132],T03,災害時の情報発信サイト,S07,つむぎ広報室,7,1,0,0,1,1,496,2026-03-20 05:00:00,Draft,0c9da79b017baca2ff3f4ad8a5d6a02b171eb216ea01b88e55d4bae3e53fd7b4
JEV-0133,jev-demo-0133,災害時の情報発信サイトの作業日誌 — こもれび制作室 [JEV-0133],T03,災害時の情報発信サイト,S07,こもれび制作室,12,1,0,0,1,1,497,2024-06-03 16:00:00,Draft,e65817468eab489ca1d52820ed19e536cf5316fc7f641e2026c8c18b0380c091
JEV-0134,jev-demo-0134,災害時の情報発信サイトの現場からの報告 — みなと企画室 [JEV-0134],T03,災害時の情報発信サイト,S07,みなと企画室,18,1,0,0,1,1,502,2025-04-03 11:00:00,Draft,36a8a6a3918d32e962ea1d48e633a18e6e4feaefc50a67f6760fbcd847f651ed
JEV-0135,jev-demo-0135,災害時の情報発信サイトの取り組みのメモ — しおり運用室 [JEV-0135],T03,災害時の情報発信サイト,S07,しおり運用室,25,1,0,0,1,1,507,2026-02-01 06:00:00,Draft,4ff2f299265ffd7f2b47c2d9025aecabe9765e85ab5ed3c4eda99ee9e78be56c
JEV-0136,jev-demo-0136,災害時の情報発信サイトの運用ノート — あさぎ情報室 [JEV-0136],T03,災害時の情報発信サイト,S08,あさぎ情報室,4,1,1,1,0,0,549,2024-04-17 17:00:00,Draft,8b1c1e99f7e13b85f835d0e71f259bc72e3cf23178af0fd9b30a53aba0851853
JEV-0137,jev-demo-0137,災害時の情報発信サイトの担当者の記録 — つむぎ広報室 [JEV-0137],T03,災害時の情報発信サイト,S08,つむぎ広報室,7,1,1,1,0,0,557,2025-02-15 12:00:00,Draft,c20aca8f4f72ecba917623678c8ec5f3a8ed3ff99dc5e28922d1ab79eb132259
JEV-0138,jev-demo-0138,災害時の情報発信サイトの作業日誌 — こもれび制作室 [JEV-0138],T03,災害時の情報発信サイト,S08,こもれび制作室,12,1,1,1,0,0,558,2025-12-16 07:00:00,Draft,8bfc9c727a826093b0da5adea35105cd483d5e448c2a65637bd930009185f334
JEV-0139,jev-demo-0139,災害時の情報発信サイトの現場からの報告 — みなと企画室 [JEV-0139],T03,災害時の情報発信サイト,S08,みなと企画室,18,1,1,1,0,0,562,2024-03-01 18:00:00,Draft,606ddff7212cc503db5b998435709d3886b12671f80aa44200da38350d358390
JEV-0140,jev-demo-0140,災害時の情報発信サイトの取り組みのメモ — しおり運用室 [JEV-0140],T03,災害時の情報発信サイト,S08,しおり運用室,25,1,1,1,0,0,567,2024-12-30 13:00:00,Draft,2d77eeef63ff8aafb2193e6fd157579d8cc4256d6aefc4f41e08de8f8f4492ec
JEV-0141,jev-demo-0141,災害時の情報発信サイトの運用ノート — あさぎ情報室 [JEV-0141],T03,災害時の情報発信サイト,S09,あさぎ情報室,4,1,1,0,0,0,497,2025-10-30 08:00:00,Draft,74223c830230c27ebc46a7ae09e0e22182147961f6427a9e9bab04ce6a14c56b
JEV-0142,jev-demo-0142,災害時の情報発信サイトの担当者の記録 — つむぎ広報室 [JEV-0142],T03,災害時の情報発信サイト,S09,つむぎ広報室,7,1,1,0,0,0,505,2024-01-14 19:00:00,Draft,7c571556b5b29455943aee9f6bb47ea376d9bffc5a6b7d8c34566801aa090d94
JEV-0143,jev-demo-0143,災害時の情報発信サイトの作業日誌 — こもれび制作室 [JEV-0143],T03,災害時の情報発信サイト,S09,こもれび制作室,12,1,1,0,0,0,506,2024-11-13 14:00:00,Draft,9143eec81ff0cfdad86600d3a7903b405fd5cd258955567b7f6abeb0c1085372
JEV-0144,jev-demo-0144,災害時の情報発信サイトの現場からの報告 — みなと企画室 [JEV-0144],T03,災害時の情報発信サイト,S09,みなと企画室,18,1,1,0,0,0,510,2025-09-13 09:00:00,Draft,78f1d8fed5105ea58f413d98b3727f538139e87f2b35766752dac6f3a2bffcb7
JEV-0145,jev-demo-0145,災害時の情報発信サイトの取り組みのメモ — しおり運用室 [JEV-0145],T03,災害時の情報発信サイト,S09,しおり運用室,25,1,1,0,0,0,515,2026-07-14 04:00:00,Draft,a5a318945279bec1df4b552501327523e81069c56dcce1e9cacae3e1074f84e4
JEV-0146,jev-demo-0146,災害時の情報発信サイトの運用ノート — あさぎ情報室 [JEV-0146],T03,災害時の情報発信サイト,S10,あさぎ情報室,4,1,0,0,0,0,498,2024-09-27 15:00:00,Draft,3ac2bfd207be7088f387540c71cdeee0bcb28b445f33a9c06bc3b2124eaa541d
JEV-0147,jev-demo-0147,災害時の情報発信サイトの担当者の記録 — つむぎ広報室 [JEV-0147],T03,災害時の情報発信サイト,S10,つむぎ広報室,7,1,0,0,0,0,506,2025-07-28 10:00:00,Draft,9b2e48d9049a16dc5ca46c88890d1ce0adcb7e1c625e9436f53ff43bfe4c57c1
JEV-0148,jev-demo-0148,災害時の情報発信サイトの作業日誌 — こもれび制作室 [JEV-0148],T03,災害時の情報発信サイト,S10,こもれび制作室,12,1,0,0,0,0,507,2026-05-28 05:00:00,Draft,9d06b2679b7e119b825844df4599b25e58c24e5b9acf3e32a8fa26071f97fc1e
JEV-0149,jev-demo-0149,災害時の情報発信サイトの現場からの報告 — みなと企画室 [JEV-0149],T03,災害時の情報発信サイト,S10,みなと企画室,18,1,0,0,0,0,511,2024-08-11 16:00:00,Draft,b0cb2de492265a79d7abf89968d7551612251449ba505c01e6c588396b97d05a
JEV-0150,jev-demo-0150,災害時の情報発信サイトの取り組みのメモ — しおり運用室 [JEV-0150],T03,災害時の情報発信サイト,S10,しおり運用室,25,1,0,0,0,0,516,2025-06-11 11:00:00,Draft,8f3516ff948aa3655a6362c19133abd9116a91e3027df319f5c1a464707da1ba
JEV-0151,jev-demo-0151,観光案内サイトの多言語化の運用ノート — あさぎ情報室 [JEV-0151],T04,観光案内サイトの多言語化,S01,あさぎ情報室,4,1,1,1,1,0,587,2026-04-11 06:00:00,Draft,f6e6c40f77f015715f1ec412342f44852c678c700915c5a319b27a47594fc6bb
JEV-0152,jev-demo-0152,観光案内サイトの多言語化の担当者の記録 — つむぎ広報室 [JEV-0152],T04,観光案内サイトの多言語化,S01,つむぎ広報室,7,1,1,1,1,0,596,2024-06-25 17:00:00,Draft,a8840f62ee9e3b314e097083b80dc94395fb29a6d2ba324873a3a645b05b1807
JEV-0153,jev-demo-0153,観光案内サイトの多言語化の作業日誌 — こもれび制作室 [JEV-0153],T04,観光案内サイトの多言語化,S01,こもれび制作室,12,1,1,1,1,0,597,2025-04-25 12:00:00,Draft,4c0a5ee260c8ec1d05d2bc650f5f29e7d7820bfc103a93c0b02effabd2292f24
JEV-0154,jev-demo-0154,観光案内サイトの多言語化の現場からの報告 — みなと企画室 [JEV-0154],T04,観光案内サイトの多言語化,S01,みなと企画室,18,1,1,1,1,0,601,2026-02-23 07:00:00,Draft,96d7ccc2d51de7d85812b96af36c8d8f2f4f545461c25609ab8948bba51d98f5
JEV-0155,jev-demo-0155,観光案内サイトの多言語化の取り組みのメモ — しおり運用室 [JEV-0155],T04,観光案内サイトの多言語化,S01,しおり運用室,25,1,1,1,1,0,606,2024-05-09 18:00:00,Draft,37368ea0a02eafbad2b22471971b3df59a3f29d074cf33404c74d88d64b2ffcf
JEV-0156,jev-demo-0156,観光案内サイトの多言語化の運用ノート — あさぎ情報室 [JEV-0156],T04,観光案内サイトの多言語化,S02,あさぎ情報室,4,1,1,1,0,0,529,2025-03-09 13:00:00,Draft,ad1f5bcb5d4ee024d5a0b27d1dcf61e4802eca9512caf0efb09f4d66a532d866
JEV-0157,jev-demo-0157,観光案内サイトの多言語化の担当者の記録 — つむぎ広報室 [JEV-0157],T04,観光案内サイトの多言語化,S02,つむぎ広報室,7,1,1,1,0,0,537,2026-01-07 08:00:00,Draft,8311212c65b1d1ea65bd5e3a31390eec30092badc505a4395cb2958d35e9aa1d
JEV-0158,jev-demo-0158,観光案内サイトの多言語化の作業日誌 — こもれび制作室 [JEV-0158],T04,観光案内サイトの多言語化,S02,こもれび制作室,12,1,1,1,0,0,538,2024-03-23 19:00:00,Draft,e6e200a8be6051219bb2881eddcfeb2520f39f14b778e14e69765a2b5d3cc84a
